query_text,plan_hash,execution_time_ms,cpu_usage_ms,memory_usage_kb,rows_processed,actual_cost,buffers_hit,schema_version,release_version,statistics_version,regression_label,severity,execution_timestamp,Execution_Time_Difference,Plan_Difference_Score,CPU_Difference,Memory_Difference
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",4a0c78d8292649218d25524987e59803,87.17,45.26,11479.82,1024,90.1,3526,v1.2,r1.2.0,s3,No Regression,0,2026-09-05 07:41:38,-0.9125926779052569,0.0,-0.6616174798547987,248.7528639171314
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",c8ebe8985e604f96b27734198a4259e7,281.07,84.72,9575.99,1001,84.52,1679,v1.2,r1.1.0,s1,Critical,3,2026-09-05 07:46:38,190.66753538502704,0.5093454781435001,138.2314117850765,1474.1351549935036
SELECT COUNT(*) FROM customers WHERE status = 1,ed891c349cd24f11ac7e8fd3803a44b4,8.92,5.91,143.99,45,9.87,90,v1.0,r1.1.0,s1,No Regression,0,2026-09-05 07:51:38,-0.26365218281324193,0.0,-0.19114430454505946,3.1200772203246876
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",8b91a00b93bc4b888aa86717a8379181,115.68,63.59,10178.14,1015,126.55,4978,v1.1,r2.0.0,s4,No Regression,0,2026-09-05 07:56:38,-4.223472321667844,0.0,-3.061960917889891,220.54714049083626
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,4e12c16ba84b45b58173fd5ae71f4788,103.03,65.28,10691.5,987,120.01,3126,v1.0,r1.0.0,s3,No Regression,0,2026-09-05 08:01:38,2.683959350388757,0.0,1.945834614313316,231.67098827072294
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",43358e60ea6f4a848b3a072a78572d19,114.86,51.56,9405.15,929,98.78,4160,v1.2,r1.2.0,s3,Minor,1,2026-09-05 08:06:38,61.63245177409356,0.6095149366422009,44.682702817260136,1447.8359159718368
SELECT COUNT(*) FROM shipments WHERE category_id = 5,262b1a411f114079af5f6e937dd44376,38.78,22.25,4745.81,419,37.9,1090,v1.1,r1.1.0,s3,No Regression,0,2026-09-05 08:11:38,0.9990488011122751,0.0,0.7242970122892917,102.8355696436496
SELECT COUNT(*) FROM employees WHERE is_deleted = false,cd57f16b1ed44f41960fc4c4e547fd73,36.18,19.71,6187.15,511,39.97,1442,v1.0,r1.0.0,s3,No Regression,0,2026-09-05 08:16:38,-0.9623097142248702,0.0,-0.697661665910658,134.06754478597048
SELECT COUNT(*) FROM products WHERE category_id = 5,ef0f67fd79554c4a8be6482b7d4cded5,90.96,63.66,12566.09,917,107.33,3611,v2.0,r2.0.0,s2,No Regression,0,2026-09-05 08:21:38,-6.946727625493207,0.0,-5.036284572615953,272.29093101986143
"SELECT t1.id, t2.name FROM payments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",7f04e3320d544c918503261ad7fbafaf,119.51,101.31,10125.86,1039,113.74,2836,v2.0,r1.0.0,s1,No Regression,0,2026-09-05 08:26:38,3.1006580611934886,0.0,2.247935603699067,219.41430045278798
"SELECT id, status, created_at FROM employees WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",c53480053a444df799e1ec9cf49adb83,102.18,57.36,8322.82,1004,92.76,2672,v2.0,r1.0.0,s3,No Regression,0,2026-09-05 08:31:38,-0.8015530362179587,0.0,-0.5811152254801947,180.3447537388896
SELECT COUNT(*) FROM orders WHERE is_deleted = false,9d020289b1c244c18bd472038206ef2c,85.37,68.26,5947.41,897,83.57,3147,v2.0,r1.0.0,s1,No Regression,0,2026-09-05 08:36:38,6.031614631158544,0.0,4.372839897074808,128.87268880430062
SELECT COUNT(*) FROM orders WHERE status = 1,a6554f14c5e940aaa0868b96bc260948,104.94,46.06,8880.12,741,82.17,1483,v1.2,r1.2.0,s3,Minor,1,2026-09-05 08:41:38,72.1668687149028,0.5929399631655559,52.32001413572931,1367.0124000297528
"SELECT t1.id, t2.name FROM shipments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",c10bc28e044c4ecfa3e02c43e426a033,11.38,6.89,2139.65,112,12.44,238,v1.0,r1.0.0,s1,No Regression,0,2026-09-05 08:46:38,0.46595614273955566,0.0,0.3378119684127172,46.36345040952648
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",cc4fa228a7c74df8848f8e3fd05362a0,9.98,5.61,108.97,89,10.05,131,v1.1,r2.0.0,s3,No Regression,0,2026-09-05 08:51:38,-0.2003559138580325,0.0,-0.14525535653543623,2.3612390770107727
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",ce91929c17144b52b44a9c2aa329b283,44.88,37.94,5705.72,457,48.63,2198,v2.0,r1.2.0,s4,No Regression,0,2026-09-05 08:56:38,-3.466981379161177,0.0,-2.5135151073634523,123.63557884263474
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,3f86aa4b73e345039e7f73897eb58da2,55.65,33.63,4260.88,486,61.89,654,v1.0,r1.1.0,s3,No Regression,0,2026-09-05 09:01:38,1.4694223342215442,0.0,1.0653115296098667,92.32776322339784
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",398db19ad83c4e519d8696e8c5393cc7,56.16,30.75,4399.31,532,58.02,1768,v1.2,r2.0.0,s2,No Regression,0,2026-09-05 09:06:38,1.648806950672554,0.0,1.1953629761472873,95.32736242896452
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",fdd7a9faec194ae587264f5f23688017,55.53,41.79,4842.55,558,58.2,1450,v1.2,r2.0.0,s2,No Regression,0,2026-09-05 09:11:38,-0.9762750699089351,0.0,-0.7077863619077546,104.93180042560813
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",90c7c619ff3f489d887e3f4b555554cf,10.16,6.28,2152.73,189,9.85,265,v1.1,r2.0.0,s4,No Regression,0,2026-09-05 09:16:38,-0.5514367362231928,0.0,-0.3997842548515615,46.646877106115454
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,e94ab04b7e364a7fb1fde53bd495cd59,24.97,8.0,1684.43,68,9.9,120,v2.0,r1.1.0,s4,Critical,3,2026-09-05 09:21:38,17.099574982078362,0.7184494790519181,12.396963048398879,259.30243025793754
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",95ce4b0641eb4c1c9b16cb61c5e3e8d7,63.47,52.53,7991.85,731,64.26,3520,v1.0,r1.1.0,s4,No Regression,0,2026-09-05 09:26:38,1.7857292344869584,0.0,1.294629799722059,173.17306155463473
SELECT COUNT(*) FROM orders WHERE category_id = 5,e18fea5e15e34a4fb0da3d4b63342282,80.36,32.67,8797.63,774,57.02,1224,v1.0,r1.2.0,s2,Minor,1,2026-09-05 09:31:38,58.32296527075126,0.5746924021178076,42.2833693873878,1354.313826938572
"SELECT customer_id, SUM(total_amount) FROM employees GROUP BY customer_id HAVING SUM(total_amount) > 1000",3bdb6e742e474775af90ea9dfb6f615e,114.21,67.88,10546.6,1092,105.65,4944,v1.1,r1.1.0,s2,No Regression,0,2026-09-05 09:36:38,-2.8595998097274333,0.0,-2.07317159704578,228.5311925264001
SELECT COUNT(*) FROM products WHERE status = 1,86d3e71d828b4a0095badd510a0daf76,11.05,7.97,2164.96,120,11.35,474,v1.2,r2.0.0,s4,No Regression,0,2026-09-05 09:41:38,-0.7529019448859076,0.0,-0.5458438352766464,46.91188540116769
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",07642d802dc94292896a53d895205faf,53.11,40.29,6312.69,533,47.27,1352,v1.0,r2.0.0,s3,No Regression,0,2026-09-05 09:46:38,2.8012653455214838,0.0,2.030879891084243,136.78783434940934
SELECT COUNT(*) FROM employees WHERE status = 1,0ed833e2e9444043b0068b0ae1374833,104.2,67.13,10450.59,1026,106.07,2225,v1.0,r1.1.0,s1,No Regression,0,2026-09-05 09:51:38,5.164357986669526,0.0,3.744090434794197,226.45077990105545
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",01b3eaa171994ee98bf7940c9191ec2d,43.29,35.82,4389.07,571,36.95,2464,v1.2,r1.2.0,s3,No Regression,0,2026-09-05 09:56:38,3.484489022235115,0.0,2.52620791431799,95.10547486221596
"SELECT id, status, created_at FROM employees WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",cedb75ee82214e95948b57a79d0c4670,68.64,51.16,4168.82,466,78.2,1465,v1.2,r1.1.0,s3,No Regression,0,2026-09-05 10:01:38,4.648707216558941,0.0,3.3702505265134843,90.33294199342984
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",7e3f8649c40540e29bc95504ac7255b0,12.29,8.43,1570.32,133,12.17,471,v1.2,r1.0.0,s4,No Regression,0,2026-09-05 10:06:38,1.1213859156782708,0.0,0.8129897833266951,34.02680506021434
SELECT COUNT(*) FROM customers WHERE is_deleted = false,26bcc409f43c42b8913320b7c14951c2,58.97,36.04,4873.49,516,64.81,1930,v1.2,r1.0.0,s3,No Regression,0,2026-09-05 10:11:38,-0.47502064889006057,0.0,-0.34438361407745266,105.60223024154567
SELECT COUNT(*) FROM employees WHERE category_id = 5,bd61bdd67d954ab88f19e6085e2022b9,10.5,8.37,144.9,115,9.41,123,v1.0,r1.0.0,s2,No Regression,0,2026-09-05 10:16:38,0.8885259231483624,0.0,0.6441694046991999,3.1397957443228504
"SELECT t1.id, t2.name FROM customers t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",00aad1732d374761a195713129202d94,62.38,50.33,4777.85,507,57.94,1569,v2.0,r1.2.0,s2,No Regression,0,2026-09-05 10:21:38,-1.2551276308293253,0.0,-0.9099507371805079,103.52983503804646
SELECT COUNT(*) FROM customers WHERE is_deleted = false,091476d4db444a65887e1cdf4cbebbd1,10.41,5.97,732.5,133,11.34,196,v1.1,r2.0.0,s3,No Regression,0,2026-09-05 10:26:38,-0.43616373595626495,0.0,-0.3162128721543357,15.872328383136562
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",9e2ec35a501249f8aafb7557fab8ddb3,85.8,47.82,9556.63,831,71.47,3555,v2.0,r1.0.0,s3,Minor,1,2026-09-05 10:31:38,36.34528528892421,0.9756877043917365,26.349845489290885,1471.1548619271286
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",24dd4e793ca24223aeb7cdf06de2a7c5,65.01,53.19,9930.76,808,68.0,885,v2.0,r1.2.0,s2,No Regression,0,2026-09-05 10:36:38,-0.2782966003943223,0.0,-0.20176131133079833,215.1867355824126
SELECT COUNT(*) FROM payments WHERE status = 1,5fb4a9674adf426c9eb0796ff26a028f,85.54,49.17,11371.06,1024,97.51,4717,v2.0,r1.0.0,s4,No Regression,0,2026-09-05 10:41:38,-2.930757520323656,0.0,-2.1247599850492582,246.3961752687356
"SELECT customer_id, SUM(total_amount) FROM inventory GROUP BY customer_id HAVING SUM(total_amount) > 1000",3b97434e0e0149d0b81f66a82d3d4c12,64.56,36.03,9701.72,1013,60.31,1475,v2.0,r1.0.0,s2,No Regression,0,2026-09-05 10:46:38,4.999454152181427,0.0,3.6245373614089904,210.22373477302884
SELECT COUNT(*) FROM products WHERE status = 1,939f23fbffc549958bb4bc566a2c5ca4,5.68,3.74,1111.11,107,6.21,364,v1.1,r1.1.0,s4,No Regression,0,2026-09-05 10:51:38,0.2865538745290105,0.0,0.20774772458583626,24.07631780175681
SELECT COUNT(*) FROM customers WHERE is_deleted = false,9cd55f952cff48c4814a116681409b3a,7.63,5.56,1301.14,100,7.54,335,v1.0,r2.0.0,s3,No Regression,0,2026-09-05 10:56:38,0.39939684673414144,0.0,0.289557369455061,28.1940223241424
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",17b93d8fa3f94860979db5d76eaba393,60.94,33.03,9133.63,841,54.89,2971,v1.1,r1.1.0,s1,No Regression,0,2026-09-05 11:01:38,2.0465215440678044,0.0,1.4837007344422968,197.91395862125268
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,96cf9303554349bb8d4290e383ad9bac,9.42,5.87,820.65,136,11.25,631,v1.0,r2.0.0,s4,No Regression,0,2026-09-05 11:06:38,0.5443953783286567,0.0,0.3946793646001603,17.78242496603552
SELECT COUNT(*) FROM employees WHERE category_id = 5,3fe0fe4148ba4bee8fe053ce212855b1,11.47,7.15,-953.25,124,9.3,143,v1.2,r1.0.0,s1,Minor,1,2026-09-05 11:11:38,2.317154499711741,0.6374497887776546,1.6799060058781758,-146.74402714471896
"SELECT customer_id, SUM(total_amount) FROM employees GROUP BY customer_id HAVING SUM(total_amount) > 1000",307f78bb20b04ac5bb87e268aab63414,181.8,55.64,7792.8,872,67.51,1323,v1.2,r1.0.0,s3,Critical,3,2026-09-05 11:16:38,46.091276350888855,0.914780236887063,33.41555859571783,1199.6295355188734
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",a85504ea9ae04f82b43f88985d1785e6,97.32,58.72,10241.78,1025,81.33,3936,v1.0,r1.1.0,s4,No Regression,0,2026-09-05 11:21:38,-8.334495190437687,0.0,-6.042397487142449,221.92613704824626
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",782a7d9b6e3a4b0c9444a1f6606eacf1,88.09,77.35,7250.74,796,82.06,927,v1.1,r1.0.0,s2,No Regression,0,2026-09-05 11:26:38,-1.5959929359840732,0.0,-1.1570735222154263,157.11416559828476
"SELECT customer_id, SUM(total_amount) FROM inventory GROUP BY customer_id HAVING SUM(total_amount) > 1000",abc8bb117c3447bfa2845cdc3b9d56f3,374.56,45.79,8470.56,814,71.38,2246,v1.1,r2.0.0,s2,Critical,3,2026-09-05 11:31:38,126.82689625093819,0.8834142325180268,91.94780268011657,1303.9644233632002
"SELECT customer_id, SUM(total_amount) FROM payments GROUP BY customer_id HAVING SUM(total_amount) > 1000",f62a6ddd26ae4bf29184b9369f766353,154.5,70.89,6987.92,849,116.98,2291,v1.0,r1.1.0,s4,Minor,1,2026-09-05 11:36:38,39.87458133671887,0.9851056083452358,28.908537897565743,1075.7256985734325
"SELECT customer_id, SUM(total_amount) FROM inventory GROUP BY customer_id HAVING SUM(total_amount) > 1000",e352cb9eacd447cf86be92d711c37f93,123.67,94.47,10744.61,967,144.86,1398,v2.0,r1.0.0,s3,No Regression,0,2026-09-05 11:41:38,-1.0665389231472264,0.0,-0.7732264476627508,232.82181333615418
SELECT * FROM shipments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,5b679e0d13e2452da34d85a5f9f36c52,13.33,7.88,-1220.59,65,12.02,163,v1.1,r1.2.0,s4,No Regression,0,2026-09-05 11:46:38,-0.643261313562063,0.0,-0.4663558446950453,-26.448607919689632
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",6f7eaefe59114aeb9253ae40f96638e1,123.43,72.66,9861.01,1079,142.17,3681,v1.2,r1.0.0,s2,No Regression,0,2026-09-05 11:51:38,-0.9443775188257209,0.0,-0.6846610642013808,213.67534322101497
SELECT COUNT(*) FROM employees WHERE category_id = 5,544ccb11fdb0467896d5f75b9609c95d,6.98,6.03,-114.79,73,5.7,189,v2.0,r1.2.0,s2,No Regression,0,2026-09-05 11:56:38,0.18827781005900246,0.0,0.13649889290120953,-2.487350955768254
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",2f2cfc4b6d2f4cd6a104c40f623cceec,108.35,67.76,10012.65,975,125.69,2328,v1.0,r1.0.0,s1,No Regression,0,2026-09-05 12:01:38,-10.812763824969894,0.0,-7.839109084857698,216.96118605517037
"SELECT t1.id, t2.name FROM shipments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",5efa7b22b93b4679857f163029985d79,64.2,56.92,6669.77,479,72.53,569,v2.0,r1.1.0,s1,No Regression,0,2026-09-05 12:06:38,-1.3088719324679141,0.0,-0.9489146367027993,144.52529649145768
SELECT COUNT(*) FROM inventory WHERE is_deleted = false,f6b713218a3c408fb4739840712dec79,52.64,32.12,5982.74,811,53.41,1503,v2.0,r1.2.0,s3,No Regression,0,2026-09-05 12:11:38,-3.19495755062576,0.0,-2.316301471692861,129.63824424699854
SELECT COUNT(*) FROM payments WHERE status = 1,67daed6d760c4c53a18271bd7adffe0b,113.12,89.54,10304.51,996,95.91,3195,v1.0,r1.2.0,s2,No Regression,0,2026-09-05 12:16:38,5.220851594661648,0.0,3.785047544633657,223.28541508165807
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",6aa698efddf14ea7ac3e9c85c4e6fe4b,67.13,47.55,8862.7,883,57.22,1429,v1.1,r1.2.0,s1,No Regression,0,2026-09-05 12:21:38,-1.571948890936109,0.0,-1.1396419112949177,192.04325564672274
SELECT * FROM employees WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,0952e3ec2aaa4f57a9048b7f27c75356,5.57,2.95,944.64,51,5.82,217,v1.2,r1.2.0,s2,No Regression,0,2026-09-05 12:26:38,0.019677034780584315,0.0,0.014265586912693794,20.469128032554433
"SELECT t1.id, t2.name FROM shipments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",cd75ca6f80a44594ad12be2519983876,70.19,59.74,9082.9,1018,72.45,1088,v1.2,r2.0.0,s3,No Regression,0,2026-09-05 12:31:38,-1.3480390418906878,0.0,-0.97731026692961,196.81470508012433
SELECT COUNT(*) FROM payments WHERE status = 1,87cbf2ccc203440dbbb8bf07d85881bc,54.05,33.36,6615.33,500,49.68,933,v1.0,r1.1.0,s4,No Regression,0,2026-09-05 12:36:38,-4.156620065713157,0.0,-3.0134939268891814,143.34565204479836
SELECT COUNT(*) FROM products WHERE is_deleted = false,d560282ff5c74cc7b1c452492b1329df,51.87,45.42,7948.11,730,61.84,2431,v1.2,r1.1.0,s2,No Regression,0,2026-09-05 12:41:38,4.237310353817944,0.0,3.071993306028611,172.22527228026146
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",36d68872b8a04a778dec6bf5667354a5,7.59,5.4,1618.49,109,6.95,113,v1.2,r2.0.0,s4,No Regression,0,2026-09-05 12:46:38,-0.5094835819880795,0.0,-0.3693687794165537,35.07058670965556
"SELECT customer_id, SUM(total_amount) FROM employees GROUP BY customer_id HAVING SUM(total_amount) > 1000",1c887b53ccb04bdca4ef081f4b0162cf,111.75,57.33,9873.93,1039,127.9,1649,v1.0,r1.0.0,s3,No Regression,0,2026-09-05 12:51:38,-7.537285729053897,0.0,-5.464431295294586,213.9553029243735
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",79a7d4587b5241239b91d1d0f984dc02,73.39,44.44,9335.48,817,79.79,1361,v1.1,r1.0.0,s1,No Regression,0,2026-09-05 12:56:38,7.229021847159904,0.0,5.240944105876073,202.28778726853747
SELECT COUNT(*) FROM products WHERE is_deleted = false,0142c1b368c24d93b5bf87ce49be7429,47.93,31.13,5337.18,499,47.22,1018,v2.0,r2.0.0,s4,No Regression,0,2026-09-05 13:01:38,3.48130970139426,0.0,2.5239029492516423,115.64979331045569
SELECT COUNT(*) FROM payments WHERE is_deleted = false,5509a5144c41408883d5d6fbe10186c0,105.54,58.43,8443.33,799,106.84,3696,v1.2,r2.0.0,s4,No Regression,0,2026-09-05 13:06:38,-0.7308578721159175,0.0,-0.5298621774955494,182.9560497026463
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",32669567005947e188e7524d0712980a,47.62,42.79,5983.42,535,47.54,2026,v1.0,r1.1.0,s3,No Regression,0,2026-09-05 13:11:38,0.32016878801899634,0.0,0.23211808705667175,129.65297896822796
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",c8053de8c9c74a129ed1de5d93bbd3c3,9.45,7.12,-159.38,54,8.35,67,v1.1,r1.1.0,s4,No Regression,0,2026-09-05 13:16:38,0.1070406338131127,0.0,0.077603027177525,-3.453558631678232
SELECT COUNT(*) FROM inventory WHERE status = 1,5fb8215710044fb9b98c572751c42748,96.32,59.04,11621.3,987,83.65,2571,v2.0,r2.0.0,s3,No Regression,0,2026-09-05 13:21:38,-6.867987371336608,0.0,-4.979198941995078,251.81855268115348
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",06a7d71489064059aa2ec1dd331db053,70.49,61.72,6389.02,875,73.12,2453,v1.2,r1.0.0,s4,No Regression,0,2026-09-05 13:26:38,5.8020984608068655,0.0,4.206443744782025,138.4418068074091
SELECT * FROM orders WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,00bcf3da619744ccb9a14bf2435a4ac2,89.1,75.29,9007.11,848,79.73,1902,v1.2,r1.0.0,s2,No Regression,0,2026-09-05 13:31:38,1.6996682440824609,0.0,1.2322367332820245,195.17243372427737
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",23394ac81d5d42369d8dc12bf1e9bc6d,96.71,68.99,10326.62,1074,100.43,4070,v2.0,r2.0.0,s1,No Regression,0,2026-09-05 13:36:38,-5.361657513481555,0.0,-3.8871299516195457,223.76451020869035
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",a9f170ea1f1941c09cb9c18000dc1eb3,103.59,59.87,10841.63,1043,89.5,1534,v1.0,r1.0.0,s1,No Regression,0,2026-09-05 13:41:38,0.9133162290937126,0.0,0.6621420447844131,234.92411135626597
SELECT COUNT(*) FROM customers WHERE is_deleted = false,77cd9dbe15c74b5f9627bf8a93bbd17c,90.29,45.53,8060.75,798,99.04,1570,v1.1,r1.1.0,s2,No Regression,0,2026-09-05 13:46:38,1.1137219370364058,0.0,0.8074335013649214,174.6660355144956
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",e48c05f699c9437e9329483c5a06183a,11.56,8.14,1818.63,158,12.56,317,v2.0,r1.0.0,s1,No Regression,0,2026-09-05 13:51:38,-0.9301833662486094,0.0,-0.6743704935184129,39.40736186678996
SELECT COUNT(*) FROM employees WHERE is_deleted = false,2f404adfaf9843418cfac5391f9fea80,111.02,57.04,10850.92,977,99.8,1991,v1.1,r1.2.0,s2,No Regression,0,2026-09-05 13:56:38,10.143368755813038,0.0,7.3538066170586225,235.1254136507088
SELECT COUNT(*) FROM employees WHERE is_deleted = false,bb4f85eb2be141ca890b1cad1016cdb2,176.11,48.55,11039.37,971,95.89,1198,v1.1,r1.1.0,s1,Major,2,2026-09-05 14:01:38,83.52082143707463,0.8204505589689361,60.551477929277006,1699.4089807926528
SELECT * FROM employees WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,9a79d1410a4447348dc3de00cf8e79f5,9.96,7.4,2436.12,161,9.65,537,v1.1,r1.1.0,s4,No Regression,0,2026-09-05 14:06:38,0.1254252696485873,0.0,0.0909316421489216,52.7875721784664
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",11f26b05ff1842198d41cb4f3a81217c,53.02,36.78,4816.75,493,61.35,665,v1.0,r1.1.0,s4,No Regression,0,2026-09-05 14:11:38,-3.2226420467181467,0.0,-2.3363723609068074,104.37274776719867
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",082a9671aaa74f2b882433dd4be27110,58.68,44.33,5082.62,472,52.51,732,v2.0,r1.2.0,s3,No Regression,0,2026-09-05 14:16:38,0.674673659733719,0.0,0.4891293753331853,110.13380708081577
